Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Postal Code,Borough,Cluster_Labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,Theme
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,53365b04498e1331002e4d2c,Bar Koyoi,43.77494335172162,-79.4143055773749,Japanese Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,53377fbc498e2f346e290036,Nolbu,43.76302920514095,-79.41193749503266,Korean Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,4ad4c05ff964a52031f720e3,Mezza Notte Trattoria,43.772704,-79.413764,Italian Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,4b69ad98f964a520f3ac2be3,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,4fc6d475e4b0785353957fe7,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,4b4779f0f964a520543326e3,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537945,Vietnamese Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,5967fef2e679bc3bafb89a5b,A&W,43.762507,-79.410526,Fast Food Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,4cd83da93ec4b1f7b98bbd3f,Ava Food Market,43.764145321900365,-79.39929965307796,Middle Eastern Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,4afc0e14f964a520a31f22e3,Inakaya,43.765116314683894,-79.4001327687157,Japanese Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,5a3b15a826659b10ec8139e3,Thai Express,43.762396,-79.41022,Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,5218153811d22f4dad499f42,McDonald's,43.76538326092233,-79.41022708625556,Fast Food Restaurant,M2N,North York,1,Coffee Shop,Pizza Place,Bubble Tea Shop,Ramen Restaurant,Korean Restaurant,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,4b2c376ff964a520fbc324e3,7 Numbers,43.703630474394615,-79.41372432091855,Italian Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,4c54a7d21b46c9b6b7ccebce,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,4b117b8bf964a520817d23e3,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,4b107e81f964a520b07123e3,EDO,43.70375366773897,-79.41280203647945,Japanese Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,4afb75c5f964a520271e22e3,Kimono,43.70424116320532,-79.41008497921086,Sushi Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,56984109498ead761808cc65,House Of Chan,43.70380284074253,-79.4136954641572,Asian Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,505bb62ee4b035b64d7c0242,Doppio Zero,43.703474865065324,-79.41419433425875,Italian Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
Roselawn,43.7116948,-79.41693559999999,5239e9808bbd70cc8230a05c,Duckee Asian Food,43.703265715471346,-79.41458702087401,Asian Restaurant,M5N,Central Toronto,1,Italian Restaurant,Asian Restaurant,Sushi Restaurant,Bank,Coffee Shop,Mid-work Boost
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c082a5aa1b32d7f349895f0,Saigon Bangkok,43.66951305065116,-79.48217577632411,Thai Restaurant,M6N,York,2,Coffee Shop,Pizza Place,Brewery,Park,Furniture / Home Store,Gourmet Mall
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4b3bd657f964a520377c25e3,Roti Time,43.668211269693145,-79.48715239190194,Indian Restaurant,M6N,York,2,Coffee Shop,Pizza Place,Brewery,Park,Furniture / Home Store,Gourmet Mall
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4dceb1aed164679b8d05df74,KFC,43.6656,-79.4898,Fast Food Restaurant,M6N,York,2,Coffee Shop,Pizza Place,Brewery,Park,Furniture / Home Store,Gourmet Mall
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c5f2c1fde6920a194309364,Island Breeze,43.67742716216074,-79.49604614685295,Asian Restaurant,M6N,York,2,Coffee Shop,Pizza Place,Brewery,Park,Furniture / Home Store,Gourmet Mall
Weston,43.706876,-79.51818840000001,4b4f70c9f964a520b40627e3,Ali Baba's,43.69995547594193,-79.51410077761379,Middle Eastern Restaurant,M9N,York,2,Coffee Shop,Train Station,Diner,Fried Chicken Joint,Furniture / Home Store,Gourmet Mall
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,5226562611d2cd49d83ef03b,Kairali,43.75491473929184,-79.27694504646365,Indian Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b647754f964a52079b52ae3,Spicy Dragon,43.7492194634189,-79.27508200752007,Asian Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b6475aef964a520eab42ae3,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bf32a9594af2d7fd4363972,Nova Ristorante,43.74943391984182,-79.277629850556,Italian Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bf96c435317a593a23a017f,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bafb9cbf964a520691b3ce3,Lucky Chinese (Haka) Restaurant,43.75246481901907,-79.26531065358034,Chinese Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bd706687b1876b0046d8d86,Harvey's,43.749703328915174,-79.27696736895734,Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bc75a3c6501c9b630433e29,Pho Vietnam,43.75777030564719,-79.27857193068989,Vietnamese Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4c0d22dbb1b676b0631be086,Taco Bell,43.76085106353864,-79.27990769133459,Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4e639d5daeb73603156aea83,KFC,43.752966,-79.276152,Fast Food Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4be572b42468c92856010043,Burger King,43.75103452155183,-79.26553662122387,Fast Food Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4c0d9bcc2466a593bfe87721,Lone Tai Supermarket,43.7503458515419,-79.27718830128853,Asian Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4cf14c49cc61a35dde01149e,Jesse Jr. Filipino Foods,43.749132221666386,-79.27510038619765,Asian Restaurant,M1P,Scarborough,1,Coffee Shop,Asian Restaurant,Electronics Store,Restaurant,Fast Food Restaurant,Mid-work Boost
York Mills West,43.752758299999996,-79.4000493,4ad4c05cf964a520ccf520e3,Auberge du Pommier,43.746962321352136,-79.407878758257,French Restaurant,M2P,North York,1,Park,Restaurant,Tennis Court,Coffee Shop,Convenience Store,Mid-work Boost
York Mills West,43.752758299999996,-79.4000493,4b4518b7f964a520760426e3,Swiss Chalet,43.74768690361453,-79.40675290842398,Restaurant,M2P,North York,1,Park,Restaurant,Tennis Court,Coffee Shop,Convenience Store,Mid-work Boost
York Mills West,43.752758299999996,-79.4000493,4b631f62f964a520a8642ae3,Marcello's Market and Deli,43.746355,-79.408277,Restaurant,M2P,North York,1,Park,Restaurant,Tennis Court,Coffee Shop,Convenience Store,Mid-work Boost
York Mills West,43.752758299999996,-79.4000493,4b27e780f964a520058c24e3,Mr. Souvlaki,43.744813,-79.40548000000001,Restaurant,M2P,North York,1,Park,Restaurant,Tennis Court,Coffee Shop,Convenience Store,Mid-work Boost
Davisville North,43.7127511,-79.3901975,5bdcf092cb3fd2002c311f71,Bar Buca,43.706961,-79.394808,Italian Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4aecffb0f964a520a3cc21e3,La Vecchia Ristorante,43.710166725920814,-79.39908639249545,Italian Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,5977834ba2a6ce21c60fe91e,Kinton Ramen,43.707302280953684,-79.39585408898293,Ramen Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,558b50e1498eb7bbde2fa5c5,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4ad4c061f964a520a2f720e3,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,521e0c6c04939a8ad55d93d3,Fresh,43.70732441045361,-79.39564918411965,Vegetarian / Vegan Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4da5f6cef7b16ce044af5212,Hokkaido Sushi,43.70808171836456,-79.38999467246003,Sushi Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,53865482498edb61054992bd,Star King,43.708519012432326,-79.39876370631298,Vietnamese Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4b01ef6ef964a520ad4622e3,Sushi Rock Café,43.709088833260985,-79.39864107618007,Sushi Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,597d07fec824ae7517b08a97,B.GOOD,43.707127,-79.395801,Fast Food Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,515f21e5e4b03c1e772c36c7,Sushi Shop,43.713861,-79.400093,Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4b939d18f964a520454a34e3,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4ad772faf964a520a70a21e3,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,55e648c2498e05836b7febc5,Chipotle Mexican Grill,43.70815173828546,-79.3982778666589,Mexican Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4b71edddf964a520cb642de3,Positano,43.704558,-79.38863854,Italian Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4aec79e5f964a5209fc721e3,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,5738efd3498ef5d2444c477e,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4b258fcef964a520d37324e3,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,5387a689498e7a14c98d7b49,Touhenboku Ramen 唐変木,43.71142467708583,-79.3992779830523,Ramen Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,589f58fbd0bb3e25a8e5a88a,Rolltation,43.70751656277916,-79.39845605240227,Japanese Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4b0dbda1f964a520074f23e3,Green Papaya,43.71007781554356,-79.39911434264397,Thai Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4ad4c05cf964a520dbf520e3,Centro Restaurant & Lounge,43.711421275756265,-79.39960251894776,Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,572778ee498e59d0d7dc9abe,Banh Mi Boys,43.709216793291695,-79.39877705894672,Fast Food Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4b13f568f964a520f29a23e3,souvlaki express,43.7073779465289,-79.38984793934695,Greek Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,50353048e4b0c42300d9c847,A&W,43.706837,-79.39716700000001,Fast Food Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4e87640a7ee6449cee8adfa6,Harvey's,43.70693520700258,-79.39645119824081,Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
Davisville North,43.7127511,-79.3901975,4c3f24af0596c928c53a8578,A&W,43.707563,-79.39885,Fast Food Restaurant,M4P,Central Toronto,1,Coffee Shop,Italian Restaurant,Café,Fast Food Restaurant,Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4b2c376ff964a520fbc324e3,7 Numbers,43.703630474394615,-79.41372432091855,Italian Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4b117b8bf964a520817d23e3,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4c54a7d21b46c9b6b7ccebce,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4ae88fbff964a5206cb021e3,Mashu Mashu Mediterranean Grill,43.68829694317896,-79.41256340570523,Middle Eastern Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4b107e81f964a520b07123e3,EDO,43.70375366773897,-79.41280203647945,Japanese Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,51ce2935498e66d5290f45c9,Sake Bar Kushi,43.704923467303935,-79.40695373525546,Japanese Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,50c3aca0e4b08c3b596b19d7,Darbar,43.70486313998671,-79.40774649663494,Persian Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4c57591fa7d976b02bbadcee,A&W,43.704555,-79.407625,Fast Food Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,515c4c7ae4b0668bec90c676,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,4afb75c5f964a520271e22e3,Kimono,43.70424116320532,-79.41008497921086,Sushi Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,505bb62ee4b035b64d7c0242,Doppio Zero,43.703474865065324,-79.41419433425875,Italian Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000002,5478ce77498e1ceac8ec83b7,Sofra Mediterranean Cuisine,43.689251248266174,-79.41288197359216,Mediterranean Restaurant,M5P,Central Toronto,1,Coffee Shop,Café,Gym / Fitness Center,Bank,Italian Restaurant,Mid-work Boost
